# 행정동 표준 코드 매핑 (서울특별시 25구 전체)
# 출처: jumin.mois.go.kr/statMonth.do (10자리 코드 → 8자리 sbiz 변환)
# Phase 1 Week 2 Day 2 — 서울 자동 생성 (다른 시도는 추후 확장)
시도코드,시군구코드,adong_jumin_10,adong_sbiz_8,시도,시군구,행정동
46,46870,4687034000,46870340,전라남도,영광군,군서면
46,46870,4687035000,46870350,전라남도,영광군,군남면
46,46870,4687036000,46870360,전라남도,영광군,염산면
46,46870,4687037000,46870370,전라남도,영광군,법성면
46,46870,4687038000,46870380,전라남도,영광군,낙월면
46,46880,4688025000,46880250,전라남도,장성군,장성읍
46,46880,4688031000,46880310,전라남도,장성군,진원면
46,46880,4688032000,46880320,전라남도,장성군,남면
46,46880,4688033000,46880330,전라남도,장성군,동화면
46,46880,4688034000,46880340,전라남도,장성군,삼서면
46,46880,4688035000,46880350,전라남도,장성군,삼계면
46,46880,4688036000,46880360,전라남도,장성군,황룡면
46,46880,4688037000,46880370,전라남도,장성군,서삼면
46,46880,4688038000,46880380,전라남도,장성군,북일면
46,46880,4688039000,46880390,전라남도,장성군,북이면
46,46880,4688040000,46880400,전라남도,장성군,북하면
46,46890,4689025000,46890250,전라남도,완도군,완도읍
46,46890,4689025300,46890253,전라남도,완도군,금일읍
46,46890,4689025600,46890256,전라남도,완도군,노화읍
46,46890,4689031000,46890310,전라남도,완도군,군외면
46,46890,4689032000,46890320,전라남도,완도군,신지면
46,46890,4689033000,46890330,전라남도,완도군,고금면
46,46890,4689034000,46890340,전라남도,완도군,약산면
46,46890,4689035000,46890350,전라남도,완도군,청산면
46,46890,4689036000,46890360,전라남도,완도군,소안면
46,46890,4689037000,46890370,전라남도,완도군,금당면
46,46890,4689038000,46890380,전라남도,완도군,보길면
46,46890,4689039000,46890390,전라남도,완도군,생일면
46,46900,4690025000,46900250,전라남도,진도군,진도읍
46,46900,4690031000,46900310,전라남도,진도군,군내면
46,46900,4690032000,46900320,전라남도,진도군,고군면
46,46900,4690033000,46900330,전라남도,진도군,의신면
46,46900,4690034000,46900340,전라남도,진도군,임회면
46,46900,4690035000,46900350,전라남도,진도군,지산면
46,46900,4690036000,46900360,전라남도,진도군,조도면
46,46910,4691025000,46910250,전라남도,신안군,지도읍
46,46910,4691025300,46910253,전라남도,신안군,압해읍
46,46910,4691031000,46910310,전라남도,신안군,증도면
46,46910,4691032000,46910320,전라남도,신안군,임자면
46,46910,4691033000,46910330,전라남도,신안군,자은면
46,46910,4691034000,46910340,전라남도,신안군,비금면
46,46910,4691035000,46910350,전라남도,신안군,도초면
46,46910,4691036000,46910360,전라남도,신안군,흑산면
46,46910,4691037000,46910370,전라남도,신안군,하의면
46,46910,4691038000,46910380,전라남도,신안군,신의면
46,46910,4691039000,46910390,전라남도,신안군,장산면
46,46910,4691040000,46910400,전라남도,신안군,안좌면
46,46910,4691041000,46910410,전라남도,신안군,팔금면
46,46910,4691042000,46910420,전라남도,신안군,암태면
47,47111,4711125000,47111250,경상북도,포항시 남구,구룡포읍
47,47111,4711125300,47111253,경상북도,포항시 남구,연일읍
47,47111,4711125600,47111256,경상북도,포항시 남구,오천읍
47,47111,4711131000,47111310,경상북도,포항시 남구,대송면
47,47111,4711132000,47111320,경상북도,포항시 남구,동해면
47,47111,4711133000,47111330,경상북도,포항시 남구,장기면
47,47111,4711135000,47111350,경상북도,포항시 남구,호미곶면
47,47111,4711152500,47111525,경상북도,포항시 남구,상대동
47,47111,4711154500,47111545,경상북도,포항시 남구,해도동
47,47111,4711155000,47111550,경상북도,포항시 남구,송도동
47,47111,4711156000,47111560,경상북도,포항시 남구,청림동
47,47111,4711157000,47111570,경상북도,포항시 남구,제철동
47,47111,4711158000,47111580,경상북도,포항시 남구,효곡동
47,47111,4711159000,47111590,경상북도,포항시 남구,대이동
47,47113,4711325000,47113250,경상북도,포항시 북구,흥해읍
47,47113,4711331000,47113310,경상북도,포항시 북구,신광면
47,47113,4711332000,47113320,경상북도,포항시 북구,청하면
47,47113,4711333000,47113330,경상북도,포항시 북구,송라면
47,47113,4711334000,47113340,경상북도,포항시 북구,기계면
47,47113,4711335000,47113350,경상북도,포항시 북구,죽장면
47,47113,4711336000,47113360,경상북도,포항시 북구,기북면
47,47113,4711352000,47113520,경상북도,포항시 북구,중앙동
47,47113,4711363000,47113630,경상북도,포항시 북구,양학동
47,47113,4711365500,47113655,경상북도,포항시 북구,죽도동
47,47113,4711366500,47113665,경상북도,포항시 북구,용흥동
47,47113,4711368000,47113680,경상북도,포항시 북구,우창동
47,47113,4711369000,47113690,경상북도,포항시 북구,두호동
47,47113,4711370000,47113700,경상북도,포항시 북구,장량동
47,47113,4711371000,47113710,경상북도,포항시 북구,환여동
47,47130,4713025000,47130250,경상북도,경주시,감포읍
47,47130,4713025300,47130253,경상북도,경주시,안강읍
47,47130,4713025600,47130256,경상북도,경주시,건천읍
47,47130,4713025900,47130259,경상북도,경주시,외동읍
47,47130,4713031500,47130315,경상북도,경주시,문무대왕면
47,47130,4713032000,47130320,경상북도,경주시,양남면
47,47130,4713033000,47130330,경상북도,경주시,내남면
47,47130,4713034000,47130340,경상북도,경주시,산내면
47,47130,4713035000,47130350,경상북도,경주시,서면
47,47130,4713036000,47130360,경상북도,경주시,현곡면
47,47130,4713037000,47130370,경상북도,경주시,강동면
47,47130,4713038000,47130380,경상북도,경주시,천북면
47,47130,4713053000,47130530,경상북도,경주시,황오동
47,47130,4713055000,47130550,경상북도,경주시,성건동
47,47130,4713057000,47130570,경상북도,경주시,황남동
47,47130,4713059000,47130590,경상북도,경주시,선도동
47,47130,4713060500,47130605,경상북도,경주시,월성동
47,47130,4713061500,47130615,경상북도,경주시,용강동
47,47130,4713062100,47130621,경상북도,경주시,황성동
47,47130,4713063000,47130630,경상북도,경주시,동천동
47,47130,4713065000,47130650,경상북도,경주시,불국동
47,47130,4713066000,47130660,경상북도,경주시,보덕동
47,47150,4715025000,47150250,경상북도,김천시,아포읍
47,47150,4715031000,47150310,경상북도,김천시,농소면
47,47150,4715032000,47150320,경상북도,김천시,남면
47,47150,4715034000,47150340,경상북도,김천시,개령면
47,47150,4715035000,47150350,경상북도,김천시,감문면
47,47150,4715036000,47150360,경상북도,김천시,어모면
47,47150,4715037000,47150370,경상북도,김천시,봉산면
47,47150,4715038000,47150380,경상북도,김천시,대항면
47,47150,4715039000,47150390,경상북도,김천시,감천면
47,47150,4715040000,47150400,경상북도,김천시,조마면
47,47150,4715041000,47150410,경상북도,김천시,구성면
47,47150,4715042000,47150420,경상북도,김천시,지례면
47,47150,4715043000,47150430,경상북도,김천시,부항면
47,47150,4715044000,47150440,경상북도,김천시,대덕면
47,47150,4715045000,47150450,경상북도,김천시,증산면
47,47150,4715051600,47150516,경상북도,김천시,자산동
47,47150,4715053600,47150536,경상북도,김천시,평화남산동
47,47150,4715056500,47150565,경상북도,김천시,양금동
47,47150,4715057500,47150575,경상북도,김천시,대신동
47,47150,4715059500,47150595,경상북도,김천시,대곡동
47,47150,4715061000,47150610,경상북도,김천시,지좌동
47,47150,4715064000,47150640,경상북도,김천시,율곡동
47,47170,4717025000,47170250,경상북도,안동시,풍산읍
47,47170,4717031000,47170310,경상북도,안동시,와룡면
47,47170,4717032000,47170320,경상북도,안동시,북후면
47,47170,4717033000,47170330,경상북도,안동시,서후면
47,47170,4717034000,47170340,경상북도,안동시,풍천면
47,47170,4717035000,47170350,경상북도,안동시,일직면
47,47170,4717036000,47170360,경상북도,안동시,남후면
47,47170,4717037000,47170370,경상북도,안동시,남선면
47,47170,4717038000,47170380,경상북도,안동시,임하면
47,47170,4717039000,47170390,경상북도,안동시,길안면
47,47170,4717040000,47170400,경상북도,안동시,임동면
47,47170,4717041000,47170410,경상북도,안동시,예안면
47,47170,4717042000,47170420,경상북도,안동시,도산면
47,47170,4717043000,47170430,경상북도,안동시,녹전면
47,47170,4717051000,47170510,경상북도,안동시,중구동
47,47170,4717052000,47170520,경상북도,안동시,명륜동
47,47170,4717055500,47170555,경상북도,안동시,용상동
47,47170,4717058500,47170585,경상북도,안동시,서구동
47,47170,4717060000,47170600,경상북도,안동시,태화동
47,47170,4717062000,47170620,경상북도,안동시,평화동
47,47170,4717063000,47170630,경상북도,안동시,안기동
47,47170,4717065000,47170650,경상북도,안동시,옥동
47,47170,4717066000,47170660,경상북도,안동시,송하동
47,47170,4717069000,47170690,경상북도,안동시,강남동
47,47190,4719025000,47190250,경상북도,구미시,선산읍
47,47190,4719025300,47190253,경상북도,구미시,고아읍
47,47190,4719025600,47190256,경상북도,구미시,산동읍
47,47190,4719031000,47190310,경상북도,구미시,무을면
47,47190,4719032000,47190320,경상북도,구미시,옥성면
47,47190,4719033000,47190330,경상북도,구미시,도개면
47,47190,4719034000,47190340,경상북도,구미시,해평면
47,47190,4719036000,47190360,경상북도,구미시,장천면
47,47190,4719051000,47190510,경상북도,구미시,송정동
47,47190,4719053500,47190535,경상북도,구미시,원평동
47,47190,4719055100,47190551,경상북도,구미시,도량동
47,47190,4719055500,47190555,경상북도,구미시,지산동
47,47190,4719056500,47190565,경상북도,구미시,선주원남동
47,47190,4719058200,47190582,경상북도,구미시,형곡1동
47,47190,4719058300,47190583,경상북도,구미시,형곡2동
47,47190,4719059000,47190590,경상북도,구미시,신평1동
47,47190,4719060000,47190600,경상북도,구미시,신평2동
47,47190,4719061000,47190610,경상북도,구미시,비산동
47,47190,4719063000,47190630,경상북도,구미시,광평동
47,47190,4719064500,47190645,경상북도,구미시,상모사곡동
47,47190,4719066000,47190660,경상북도,구미시,임오동
47,47190,4719067000,47190670,경상북도,구미시,인동동
47,47190,4719068000,47190680,경상북도,구미시,진미동
47,47190,4719069000,47190690,경상북도,구미시,양포동
47,47190,4719070000,47190700,경상북도,구미시,공단동
47,47210,4721025000,47210250,경상북도,영주시,풍기읍
47,47210,4721031000,47210310,경상북도,영주시,이산면
47,47210,4721032000,47210320,경상북도,영주시,평은면
47,47210,4721033000,47210330,경상북도,영주시,문수면
47,47210,4721034000,47210340,경상북도,영주시,장수면
47,47210,4721035000,47210350,경상북도,영주시,안정면
47,47210,4721036000,47210360,경상북도,영주시,봉현면
47,47210,4721037000,47210370,경상북도,영주시,순흥면
47,47210,4721038000,47210380,경상북도,영주시,단산면
47,47210,4721039000,47210390,경상북도,영주시,부석면
47,47210,4721051000,47210510,경상북도,영주시,상망동
47,47210,4721052500,47210525,경상북도,영주시,하망동
47,47210,4721055000,47210550,경상북도,영주시,영주1동
47,47210,4721056000,47210560,경상북도,영주시,영주2동
47,47210,4721059000,47210590,경상북도,영주시,휴천1동
47,47210,4721060000,47210600,경상북도,영주시,휴천2동
47,47210,4721061000,47210610,경상북도,영주시,휴천3동
47,47210,4721062000,47210620,경상북도,영주시,가흥1동
47,47210,4721063000,47210630,경상북도,영주시,가흥2동
47,47230,4723025000,47230250,경상북도,영천시,금호읍
47,47230,4723031000,47230310,경상북도,영천시,청통면
47,47230,4723032000,47230320,경상북도,영천시,신녕면
47,47230,4723033000,47230330,경상북도,영천시,화산면
47,47230,4723034000,47230340,경상북도,영천시,화북면
47,47230,4723035000,47230350,경상북도,영천시,화남면
47,47230,4723036000,47230360,경상북도,영천시,자양면
47,47230,4723037000,47230370,경상북도,영천시,임고면
47,47230,4723038000,47230380,경상북도,영천시,고경면
47,47230,4723039000,47230390,경상북도,영천시,북안면
47,47230,4723040000,47230400,경상북도,영천시,대창면
47,47230,4723051000,47230510,경상북도,영천시,동부동
47,47230,4723052000,47230520,경상북도,영천시,중앙동
47,47230,4723053500,47230535,경상북도,영천시,서부동
47,47230,4723054000,47230540,경상북도,영천시,완산동
47,47230,4723055500,47230555,경상북도,영천시,남부동
47,47250,4725025000,47250250,경상북도,상주시,함창읍
47,47250,4725031000,47250310,경상북도,상주시,중동면
47,47250,4725032500,47250325,경상북도,상주시,사벌국면
47,47250,4725033000,47250330,경상북도,상주시,낙동면
47,47250,4725034000,47250340,경상북도,상주시,청리면
47,47250,4725035000,47250350,경상북도,상주시,공성면
47,47250,4725036000,47250360,경상북도,상주시,외남면
47,47250,4725037000,47250370,경상북도,상주시,내서면
47,47250,4725038000,47250380,경상북도,상주시,모동면
47,47250,4725039000,47250390,경상북도,상주시,모서면
47,47250,4725040000,47250400,경상북도,상주시,화동면
47,47250,4725041000,47250410,경상북도,상주시,화서면
47,47250,4725042000,47250420,경상북도,상주시,화북면
47,47250,4725043000,47250430,경상북도,상주시,외서면
47,47250,4725044000,47250440,경상북도,상주시,은척면
47,47250,4725045000,47250450,경상북도,상주시,공검면
47,47250,4725046000,47250460,경상북도,상주시,이안면
47,47250,4725047000,47250470,경상북도,상주시,화남면
47,47250,4725052000,47250520,경상북도,상주시,남원동
47,47250,4725053000,47250530,경상북도,상주시,북문동
47,47250,4725054000,47250540,경상북도,상주시,계림동
47,47250,4725055000,47250550,경상북도,상주시,동문동
47,47250,4725056000,47250560,경상북도,상주시,동성동
47,47250,4725057000,47250570,경상북도,상주시,신흥동
47,47280,4728025000,47280250,경상북도,문경시,문경읍
47,47280,4728025300,47280253,경상북도,문경시,가은읍
47,47280,4728031000,47280310,경상북도,문경시,영순면
47,47280,4728032000,47280320,경상북도,문경시,산양면
47,47280,4728033000,47280330,경상북도,문경시,호계면
47,47280,4728034000,47280340,경상북도,문경시,산북면
47,47280,4728035000,47280350,경상북도,문경시,동로면
47,47280,4728036000,47280360,경상북도,문경시,마성면
47,47280,4728037000,47280370,경상북도,문경시,농암면
47,47280,4728057000,47280570,경상북도,문경시,점촌1동
47,47280,4728058000,47280580,경상북도,문경시,점촌2동
47,47280,4728059000,47280590,경상북도,문경시,점촌3동
47,47280,4728060000,47280600,경상북도,문경시,점촌4동
47,47280,4728061000,47280610,경상북도,문경시,점촌5동
47,47290,4729025000,47290250,경상북도,경산시,하양읍
47,47290,4729025300,47290253,경상북도,경산시,진량읍
47,47290,4729025600,47290256,경상북도,경산시,압량읍
47,47290,4729031000,47290310,경상북도,경산시,와촌면
47,47290,4729033000,47290330,경상북도,경산시,자인면
47,47290,4729034000,47290340,경상북도,경산시,용성면
47,47290,4729035000,47290350,경상북도,경산시,남산면
47,47290,4729037000,47290370,경상북도,경산시,남천면
47,47290,4729051000,47290510,경상북도,경산시,중방동
47,47290,4729052000,47290520,경상북도,경산시,중앙동
47,47290,4729053000,47290530,경상북도,경산시,남부동
47,47290,4729054100,47290541,경상북도,경산시,서부1동
47,47290,4729054200,47290542,경상북도,경산시,서부2동
47,47290,4729055000,47290550,경상북도,경산시,북부동
47,47290,4729056000,47290560,경상북도,경산시,동부동
47,47730,4773025000,47730250,경상북도,의성군,의성읍
47,47730,4773031000,47730310,경상북도,의성군,단촌면
47,47730,4773032000,47730320,경상북도,의성군,점곡면
47,47730,4773033000,47730330,경상북도,의성군,옥산면
47,47730,4773034000,47730340,경상북도,의성군,사곡면
47,47730,4773035000,47730350,경상북도,의성군,춘산면
47,47730,4773036000,47730360,경상북도,의성군,가음면
47,47730,4773037000,47730370,경상북도,의성군,금성면
47,47730,4773038000,47730380,경상북도,의성군,봉양면
47,47730,4773039000,47730390,경상북도,의성군,비안면
47,47730,4773040000,47730400,경상북도,의성군,구천면
47,47730,4773041000,47730410,경상북도,의성군,단밀면
47,47730,4773042000,47730420,경상북도,의성군,단북면
47,47730,4773043000,47730430,경상북도,의성군,안계면
47,47730,4773044000,47730440,경상북도,의성군,다인면
47,47730,4773045000,47730450,경상북도,의성군,신평면
47,47730,4773046000,47730460,경상북도,의성군,안평면
47,47730,4773047000,47730470,경상북도,의성군,안사면
47,47750,4775025000,47750250,경상북도,청송군,청송읍
47,47750,4775031500,47750315,경상북도,청송군,주왕산면
47,47750,4775032000,47750320,경상북도,청송군,부남면
47,47750,4775033000,47750330,경상북도,청송군,현동면
47,47750,4775034000,47750340,경상북도,청송군,현서면
47,47750,4775035000,47750350,경상북도,청송군,안덕면
47,47750,4775036000,47750360,경상북도,청송군,파천면
47,47750,4775037000,47750370,경상북도,청송군,진보면
47,47760,4776025000,47760250,경상북도,영양군,영양읍
47,47760,4776031000,47760310,경상북도,영양군,입암면
47,47760,4776032000,47760320,경상북도,영양군,청기면
47,47760,4776033000,47760330,경상북도,영양군,일월면
47,47760,4776034000,47760340,경상북도,영양군,수비면
47,47760,4776035000,47760350,경상북도,영양군,석보면
47,47770,4777025000,47770250,경상북도,영덕군,영덕읍
47,47770,4777031000,47770310,경상북도,영덕군,강구면
47,47770,4777032000,47770320,경상북도,영덕군,남정면
47,47770,4777033000,47770330,경상북도,영덕군,달산면
47,47770,4777034000,47770340,경상북도,영덕군,지품면
47,47770,4777035000,47770350,경상북도,영덕군,축산면
47,47770,4777036000,47770360,경상북도,영덕군,영해면
47,47770,4777037000,47770370,경상북도,영덕군,병곡면
47,47770,4777038000,47770380,경상북도,영덕군,창수면
47,47820,4782025000,47820250,경상북도,청도군,화양읍
47,47820,4782025300,47820253,경상북도,청도군,청도읍
47,47820,4782031000,47820310,경상북도,청도군,각남면
47,47820,4782032000,47820320,경상북도,청도군,풍각면
47,47820,4782033000,47820330,경상북도,청도군,각북면
47,47820,4782034000,47820340,경상북도,청도군,이서면
47,47820,4782035000,47820350,경상북도,청도군,운문면
47,47820,4782036000,47820360,경상북도,청도군,금천면
47,47820,4782037000,47820370,경상북도,청도군,매전면
47,47830,4783025300,47830253,경상북도,고령군,대가야읍
47,47830,4783031000,47830310,경상북도,고령군,덕곡면
47,47830,4783032000,47830320,경상북도,고령군,운수면
47,47830,4783033000,47830330,경상북도,고령군,성산면
47,47830,4783034000,47830340,경상북도,고령군,다산면
47,47830,4783035000,47830350,경상북도,고령군,개진면
47,47830,4783036000,47830360,경상북도,고령군,우곡면
47,47830,4783037000,47830370,경상북도,고령군,쌍림면
47,47840,4784025000,47840250,경상북도,성주군,성주읍
47,47840,4784031000,47840310,경상북도,성주군,선남면
47,47840,4784032000,47840320,경상북도,성주군,용암면
47,47840,4784033000,47840330,경상북도,성주군,수륜면
47,47840,4784034000,47840340,경상북도,성주군,가천면
47,47840,4784035500,47840355,경상북도,성주군,금수강산면
47,47840,4784036000,47840360,경상북도,성주군,대가면
47,47840,4784037000,47840370,경상북도,성주군,벽진면
47,47840,4784038000,47840380,경상북도,성주군,초전면
47,47840,4784039000,47840390,경상북도,성주군,월항면
47,47850,4785025000,47850250,경상북도,칠곡군,왜관읍
47,47850,4785025300,47850253,경상북도,칠곡군,북삼읍
47,47850,4785025600,47850256,경상북도,칠곡군,석적읍
47,47850,4785031000,47850310,경상북도,칠곡군,지천면
47,47850,4785032000,47850320,경상북도,칠곡군,동명면
47,47850,4785033000,47850330,경상북도,칠곡군,가산면
47,47850,4785036000,47850360,경상북도,칠곡군,약목면
47,47850,4785037000,47850370,경상북도,칠곡군,기산면
47,47900,4790025000,47900250,경상북도,예천군,예천읍
47,47900,4790025300,47900253,경상북도,예천군,호명읍
47,47900,4790031000,47900310,경상북도,예천군,용문면
47,47900,4790034000,47900340,경상북도,예천군,감천면
47,47900,4790035000,47900350,경상북도,예천군,보문면
47,47900,4790037000,47900370,경상북도,예천군,유천면
47,47900,4790038000,47900380,경상북도,예천군,용궁면
47,47900,4790039000,47900390,경상북도,예천군,개포면
47,47900,4790040000,47900400,경상북도,예천군,지보면
47,47900,4790041000,47900410,경상북도,예천군,풍양면
47,47900,4790042000,47900420,경상북도,예천군,효자면
47,47900,4790043000,47900430,경상북도,예천군,은풍면
47,47920,4792025000,47920250,경상북도,봉화군,봉화읍
47,47920,4792031000,47920310,경상북도,봉화군,물야면
47,47920,4792032000,47920320,경상북도,봉화군,봉성면
47,47920,4792033000,47920330,경상북도,봉화군,법전면
47,47920,4792034000,47920340,경상북도,봉화군,춘양면
47,47920,4792035000,47920350,경상북도,봉화군,소천면
47,47920,4792036000,47920360,경상북도,봉화군,재산면
47,47920,4792037000,47920370,경상북도,봉화군,명호면
47,47920,4792038000,47920380,경상북도,봉화군,상운면
47,47920,4792039000,47920390,경상북도,봉화군,석포면
47,47930,4793025000,47930250,경상북도,울진군,울진읍
47,47930,4793025300,47930253,경상북도,울진군,평해읍
47,47930,4793031000,47930310,경상북도,울진군,북면
47,47930,4793033000,47930330,경상북도,울진군,근남면
47,47930,4793035000,47930350,경상북도,울진군,기성면
47,47930,4793036000,47930360,경상북도,울진군,온정면
47,47930,4793037000,47930370,경상북도,울진군,죽변면
47,47930,4793038000,47930380,경상북도,울진군,후포면
47,47930,4793039000,47930390,경상북도,울진군,금강송면
47,47930,4793040000,47930400,경상북도,울진군,매화면
47,47940,4794025000,47940250,경상북도,울릉군,울릉읍
47,47940,4794031000,47940310,경상북도,울릉군,서면
47,47940,4794032000,47940320,경상북도,울릉군,북면
48,48121,4812125000,48121250,경상남도,창원시 의창구,동읍
48,48121,4812131000,48121310,경상남도,창원시 의창구,북면
48,48121,4812132000,48121320,경상남도,창원시 의창구,대산면
48,48121,4812151000,48121510,경상남도,창원시 의창구,의창동
48,48121,4812152000,48121520,경상남도,창원시 의창구,팔룡동
48,48121,4812153000,48121530,경상남도,창원시 의창구,명곡동
48,48121,4812154000,48121540,경상남도,창원시 의창구,봉림동
48,48123,4812351000,48123510,경상남도,창원시 성산구,반송동
48,48123,4812351500,48123515,경상남도,창원시 성산구,용지동
48,48123,4812352000,48123520,경상남도,창원시 성산구,중앙동
48,48123,4812353000,48123530,경상남도,창원시 성산구,상남동
48,48123,4812354000,48123540,경상남도,창원시 성산구,사파동
48,48123,4812355000,48123550,경상남도,창원시 성산구,가음정동
48,48123,4812356000,48123560,경상남도,창원시 성산구,성주동
48,48123,4812357000,48123570,경상남도,창원시 성산구,웅남동
48,48125,4812531000,48125310,경상남도,창원시 마산합포구,구산면
48,48125,4812532000,48125320,경상남도,창원시 마산합포구,진동면
48,48125,4812533000,48125330,경상남도,창원시 마산합포구,진북면
48,48125,4812534000,48125340,경상남도,창원시 마산합포구,진전면
48,48125,4812551000,48125510,경상남도,창원시 마산합포구,현동
48,48125,4812552000,48125520,경상남도,창원시 마산합포구,가포동
48,48125,4812553000,48125530,경상남도,창원시 마산합포구,월영동
48,48125,4812554000,48125540,경상남도,창원시 마산합포구,문화동
48,48125,4812556500,48125565,경상남도,창원시 마산합포구,반월중앙동
48,48125,4812557000,48125570,경상남도,창원시 마산합포구,완월동
48,48125,4812558000,48125580,경상남도,창원시 마산합포구,자산동
48,48125,4812561000,48125610,경상남도,창원시 마산합포구,교방동
48,48125,4812563000,48125630,경상남도,창원시 마산합포구,오동동
48,48125,4812564000,48125640,경상남도,창원시 마산합포구,합포동
48,48125,4812565000,48125650,경상남도,창원시 마산합포구,산호동
48,48127,4812725000,48127250,경상남도,창원시 마산회원구,내서읍
48,48127,4812751000,48127510,경상남도,창원시 마산회원구,회원1동
48,48127,4812752000,48127520,경상남도,창원시 마산회원구,회원2동
48,48127,4812754500,48127545,경상남도,창원시 마산회원구,석전동
48,48127,4812755000,48127550,경상남도,창원시 마산회원구,회성동
48,48127,4812756000,48127560,경상남도,창원시 마산회원구,양덕1동
48,48127,4812757000,48127570,경상남도,창원시 마산회원구,양덕2동
48,48127,4812758000,48127580,경상남도,창원시 마산회원구,합성1동
48,48127,4812759000,48127590,경상남도,창원시 마산회원구,합성2동
48,48127,4812760000,48127600,경상남도,창원시 마산회원구,구암1동
48,48127,4812761000,48127610,경상남도,창원시 마산회원구,구암2동
48,48127,4812762000,48127620,경상남도,창원시 마산회원구,봉암동
48,48129,4812953000,48129530,경상남도,창원시 진해구,충무동
48,48129,4812954000,48129540,경상남도,창원시 진해구,여좌동
48,48129,4812955000,48129550,경상남도,창원시 진해구,태백동
48,48129,4812956000,48129560,경상남도,창원시 진해구,경화동
48,48129,4812957000,48129570,경상남도,창원시 진해구,병암동
48,48129,4812958000,48129580,경상남도,창원시 진해구,석동
48,48129,4812959000,48129590,경상남도,창원시 진해구,이동
48,48129,4812960000,48129600,경상남도,창원시 진해구,자은동
48,48129,4812961000,48129610,경상남도,창원시 진해구,덕산동
48,48129,4812962000,48129620,경상남도,창원시 진해구,풍호동
48,48129,4812963000,48129630,경상남도,창원시 진해구,웅천동
48,48129,4812964000,48129640,경상남도,창원시 진해구,웅동1동
48,48129,4812965000,48129650,경상남도,창원시 진해구,웅동2동
48,48170,4817025000,48170250,경상남도,진주시,문산읍
48,48170,4817031000,48170310,경상남도,진주시,내동면
48,48170,4817032000,48170320,경상남도,진주시,정촌면
48,48170,4817033000,48170330,경상남도,진주시,금곡면
48,48170,4817035000,48170350,경상남도,진주시,진성면
48,48170,4817036000,48170360,경상남도,진주시,일반성면
48,48170,4817037000,48170370,경상남도,진주시,이반성면
48,48170,4817038000,48170380,경상남도,진주시,사봉면
48,48170,4817039000,48170390,경상남도,진주시,지수면
48,48170,4817040000,48170400,경상남도,진주시,대곡면
48,48170,4817041000,48170410,경상남도,진주시,금산면
48,48170,4817042000,48170420,경상남도,진주시,집현면
48,48170,4817043000,48170430,경상남도,진주시,미천면
48,48170,4817044000,48170440,경상남도,진주시,명석면
48,48170,4817045000,48170450,경상남도,진주시,대평면
48,48170,4817046000,48170460,경상남도,진주시,수곡면
48,48170,4817051500,48170515,경상남도,진주시,천전동
48,48170,4817055500,48170555,경상남도,진주시,성북동
48,48170,4817056500,48170565,경상남도,진주시,중앙동
48,48170,4817059500,48170595,경상남도,진주시,상봉동
48,48170,4817067300,48170673,경상남도,진주시,상대동
48,48170,4817067800,48170678,경상남도,진주시,하대동
48,48170,4817068000,48170680,경상남도,진주시,상평동
48,48170,4817069500,48170695,경상남도,진주시,초장동
48,48170,4817071000,48170710,경상남도,진주시,평거동
48,48170,4817071500,48170715,경상남도,진주시,신안동
48,48170,4817072000,48170720,경상남도,진주시,이현동
48,48170,4817073000,48170730,경상남도,진주시,판문동
48,48170,4817074000,48170740,경상남도,진주시,가호동
48,48170,4817075000,48170750,경상남도,진주시,충무공동
48,48220,4822025000,48220250,경상남도,통영시,산양읍
48,48220,4822031000,48220310,경상남도,통영시,용남면
48,48220,4822033000,48220330,경상남도,통영시,도산면
48,48220,4822034000,48220340,경상남도,통영시,광도면
48,48220,4822035000,48220350,경상남도,통영시,욕지면
48,48220,4822036000,48220360,경상남도,통영시,한산면
48,48220,4822037000,48220370,경상남도,통영시,사량면
48,48220,4822051000,48220510,경상남도,통영시,도천동
48,48220,4822053000,48220530,경상남도,통영시,명정동
48,48220,4822055000,48220550,경상남도,통영시,중앙동
48,48220,4822059000,48220590,경상남도,통영시,정량동
48,48220,4822060000,48220600,경상남도,통영시,북신동
48,48220,4822066500,48220665,경상남도,통영시,미수동
48,48220,4822067000,48220670,경상남도,통영시,봉평동
48,48220,4822070000,48220700,경상남도,통영시,무전동
48,48240,4824025000,48240250,경상남도,사천시,사천읍
48,48240,4824031000,48240310,경상남도,사천시,정동면
48,48240,4824032000,48240320,경상남도,사천시,사남면
48,48240,4824033000,48240330,경상남도,사천시,용현면
48,48240,4824034000,48240340,경상남도,사천시,축동면
48,48240,4824035000,48240350,경상남도,사천시,곤양면
48,48240,4824036000,48240360,경상남도,사천시,곤명면
48,48240,4824037000,48240370,경상남도,사천시,서포면
48,48240,4824051000,48240510,경상남도,사천시,동서동
48,48240,4824052000,48240520,경상남도,사천시,선구동
48,48240,4824053000,48240530,경상남도,사천시,동서금동
48,48240,4824055000,48240550,경상남도,사천시,벌용동
48,48240,4824057000,48240570,경상남도,사천시,향촌동
48,48240,4824059500,48240595,경상남도,사천시,남양동
48,48250,4825025000,48250250,경상남도,김해시,진영읍
48,48250,4825032000,48250320,경상남도,김해시,주촌면
48,48250,4825033000,48250330,경상남도,김해시,진례면
48,48250,4825034000,48250340,경상남도,김해시,한림면
48,48250,4825035000,48250350,경상남도,김해시,생림면
48,48250,4825036000,48250360,경상남도,김해시,상동면
